id	aspect	direct	factual	opinion	comp	question	dataset
10262	0	0	0	0	0	is there a us military base in scotland	g
10263	0	0	0	0	0	who drove the car over the cliff in thelma and louise	g
10264	0	0	0	0	0	what conditions might have led to the haitian revolt against france	g
10265	0	0	0	0	0	can african dwarf frogs survive out of water	g
10266	0	0	0	0	0	who said dont shoot until you see the white of their eyes	g
10267	0	0	0	0	0	this hotel is a boeing 747 parked at the entrance to a commercial airport	g
10268	0	0	0	0	0	who wrote the song just the way you are	g
10269	0	0	0	0	0	how many seats does the biggest stadium have	g
10270	0	0	0	0	0	how many times has morocco won the world cup	g
10271	0	0	0	0	0	how tall is the actor that plays thor	g
10273	0	0	0	0	0	'when did the new season of grey''s anatomy start'	g
10274	0	0	0	0	0	when was the lion king released from the vault	g
10277	0	0	0	0	0	who played alfred in miracle on 34th street	g
10279	0	0	0	0	0	how many blocks did it take to build the great pyramid of khufu	g
10280	0	0	0	0	0	who won the womens curling in the 2018 olympics	g
10282	0	0	0	0	0	who owns the reserve bank in south africa	g
10284	0	0	0	0	0	when does touched by an angel come on	g
10286	0	0	0	0	0	how many type of margin in hindi typing	g
10288	0	0	0	0	0	how many bars does la crosse wi have	g
10289	0	0	0	0	0	why are words spelled different in british spelling	g
10290	0	0	0	0	0	what is the percentage of o2 in air	g
10291	0	0	0	0	0	who played lyla montgomery on as the world turns	g
10292	0	0	0	0	0	where does it say in the bible ask and you shall receive	g
10293	0	0	0	0	0	what is a black swan in risk management	g
10294	0	0	0	0	0	why is there a dark spot on neptune	g
10295	0	0	0	0	0	how much was iphone 7 when it first came out	g
10296	0	0	0	0	0	when was the last time horses were used in war	g
10297	0	0	0	0	0	who was the governor of new jersey in 2006	g
10298	0	0	0	0	0	who was the winner for american got talent	g
10299	0	0	0	0	0	which member of the band rage against machine climbed	g
10300	0	0	0	0	0	where did the estates general meeting take place	g
10301	0	0	0	0	0	is ms excel a part of operation system software	g
10302	0	0	0	0	0	'when did miss kobayashi''s dragon maid come out'	g
10303	0	0	0	0	0	when do england play their next world cup qualifier	g
10304	0	0	0	0	0	what was the speed limit on the m1 when it first opened	g
10305	0	0	0	0	0	who did it in death on the nile	g
10306	0	0	0	0	0	what is the radio frequency for smooth radio	g
10307	0	0	0	0	0	what was the significance of the muslim leagues lahore session	g
10308	0	0	0	0	0	when did the industrial revolution in the us start	g
10311	0	0	0	0	0	when did the broncos win their last super bowl	g
10313	0	0	0	0	0	how much money does the mexican president make	g
10314	0	0	0	0	0	who was the chief minister of gujarat before the 2014 general elections	g
10315	0	0	0	0	0	when do new episodes of henry danger start	g
10316	0	0	0	0	0	who is buried at the valley of the fallen	g
10317	0	0	0	0	0	what type of dog is tramp in lady and the tramp	g
10318	0	0	0	0	0	who wrote i shot the sheriff bob dylan	g
10319	0	0	0	0	0	where does the irish sea meet the atlantic	g
10321	0	0	0	0	0	who sang the song can i have this dance for the rest of my life	g
10322	0	0	0	0	0	lake tahoe straddles the border between which two u.s. states	g
10325	0	0	0	0	0	is the securities exchange act still in effect	g
10326	0	0	0	0	0	when did the virgin islands become a us territory	g
10329	0	0	0	0	0	how many episodes of season two of the handmaids tale are there	g
10330	0	0	0	0	0	when did kb toys go out of business	g
10331	0	0	0	0	0	who plays at the hard rock stadium in miami	g
10332	0	0	0	0	0	on what island was the movie castaway filmed	g
10333	0	0	0	0	0	where are the adirondack mountains on a map	g
10334	0	0	0	0	0	where are the objects in the oort cloud thought to have been formed initially	g
10335	0	0	0	0	0	how did m?Ãori maintain their sacred relationship with the natural resources	g
10336	0	0	0	0	0	when did the first cellular phone come out	g
10337	0	0	0	0	0	how many episodes are there in how i met your mother	g
10338	0	0	0	0	0	where does the fear of 13 come from	g
10339	0	0	0	0	0	who is playing the guitar in august rush	g
10341	0	0	0	0	0	what type of dogs in lady and the tramp	g
10343	0	0	0	0	0	who won the american league baseball world series in 1998	g
10344	0	0	0	0	0	what is the national debt in the us	g
10345	0	0	0	0	0	who made the song what your name is	g
10347	0	0	0	0	0	who are the main characters in the vampire diaries	g
10348	0	0	0	0	0	do nba players have to wear white socks	g
10349	0	0	0	0	0	where is mount st helens located in washington	g
10351	0	0	0	0	0	who was the other winning president to win the electoral vote but not the popular vote	g
10352	0	0	0	0	0	what time do they stop selling alcohol in south carolina	g
10353	0	0	0	0	0	what are the stages of the demographic transition model	g
10354	0	0	0	0	0	what happened during the first phase of the russian revolution	g
10358	0	0	0	0	0	who ordered the table due to protons and not weight	g
10361	0	0	0	0	0	what was the main goal of the gemini program	g
10362	0	0	0	0	0	who said that dams are temples of modern india	g
10363	0	0	0	0	0	when is walking dead compendium 4 coming out	g
10364	0	0	0	0	0	where does the thames river start and end in ontario	g
10365	0	0	0	0	0	who played whoopi goldberg sister in the color purple	g
10366	0	0	0	0	0	who wrote the song see you again by carrie underwood	g
10367	0	0	0	0	0	when did scotland win its freedom from england	g
10368	0	0	0	0	0	what language do they speak in the isle of man	g
10369	0	0	0	0	0	'when does arizona robbins enter grey''s anatomy'	g
10370	0	0	0	0	0	who won the 2018 rolex 24 hours of daytona	g
10371	0	0	0	0	0	when does anthony bourdain parts unknown season 11 start	g
10372	0	0	0	0	0	who decides how many different federal courts there will be	g
10373	0	0	0	0	0	where did the first european settlers land in america	g
10374	0	0	0	0	0	what episode do blaine and kurt get back together	g
10375	0	0	0	0	0	when did windows xp go end of life	g
10376	0	0	0	0	0	who is the producer of yeh rishta kya kehlata hai	g
10377	0	0	0	0	0	when was the last time the world series was swept	g
10378	0	0	0	0	0	what is the state bird of oklahoma and iowa	g
10379	0	0	0	0	0	what is a friend function in c plus plus	g
10380	0	0	0	0	0	are the kansas city chiefs in missouri or kansas	g
10382	0	0	0	0	0	who does francis and the lights sound like	g
10383	0	0	0	0	0	'who sang the hit song oliver''s army'	g
10384	0	0	0	0	0	what was the era amendment and why did it not pass	g
10386	0	0	0	0	0	what episode of victorious does cat live at school	g
10389	0	0	0	0	0	how many episodes of game of thrones is there	g
10392	0	0	0	0	0	who was executed inside the tower of london	g
10393	0	0	0	0	0	who played drums on pick up the pieces	g
10394	0	0	0	0	0	who discovered the sea route from europe to india	g
10395	0	0	0	0	0	who made the song please come to boston	g
10397	0	0	0	0	0	who played the duchess in wolf of wall street	g
10398	0	0	0	0	0	do both plant and animal cells have a cytoskeleton	g
10402	0	0	0	0	0	what is the area in physics that deals with stationary electrical charges	g
10403	0	0	0	0	0	an overall result of the paris peace settlement of 1919 was that	g
10404	0	0	0	0	0	who won the x factor in the last 5 years	g
10405	0	0	0	0	0	is carbon tax an example of a pigovian tax	g
10406	0	0	0	0	0	'in ellen''s game of games what do they fall into'	g
10407	0	0	0	0	0	who qualified to be a citizen in greece	g
10408	0	0	0	0	0	who is authorized to wear the global war on terrorism ribbon	g
10411	0	0	0	0	0	where does the small intestine join the colon	g
10412	0	0	0	0	0	'who won the ncaa women''s championship 2017'	g
10414	0	0	0	0	0	is criminal minds season 13 the final season	g
10417	0	0	0	0	0	who was the norse goddess of the sea	g
10418	0	0	0	0	0	who established a powerful empire in north india	g
10419	0	0	0	0	0	how was power gained and maintained during the french revolution	g
10420	0	0	0	0	0	during the constitutional convention discussions the doors to the building were	g
10421	0	0	0	0	0	where are salt marshes located in the us	g
10422	0	0	0	0	0	name a neighbouring country of india which is republic	g
10425	0	0	0	0	0	why are there only three hosts on the chew	g
10426	0	0	0	0	0	'when did david bowie''s first album come out'	g
10427	0	0	0	0	0	which country had a large muslim population for almost 800 years	g
10428	0	0	0	0	0	who was impeached in england for acts committed as governor general of india	g
10429	0	0	0	0	0	who did the original i shot the sheriff	g
10430	0	0	0	0	0	who sings the theme song for the show cops	g
10432	0	0	0	0	0	three of the four special economic zones are located in which province of china	g
10435	0	0	0	0	0	where are the sweat glands located in dogs	g
10436	0	0	0	0	0	when in season 4 do meredith and derek get back together	g
10437	0	0	0	0	0	who is tobys mother in this is us	g
10440	0	0	0	0	0	what is the capacity of the olympic stadium	g
10441	0	0	0	0	0	when did season 4 of the 100 come out on netflix	g
10445	0	0	0	0	0	when did scotland get knocked out of the world cup	g
10446	0	0	0	0	0	how did the united states entry into world war 2 affect the american economy	g
10447	0	0	0	0	0	who died in season 6 of the walking dead	g
10450	0	0	0	0	0	which address range could be assigned to the default gateway to indicate a local router	g
10452	0	0	0	0	0	which song topped the billboard charts for 14 consecutive weeks in 2015	g
10453	0	0	0	0	0	who did elvis write always on my mind for	g
10454	0	0	0	0	0	when will dragon ball super episode 130 be aired	g
10455	0	0	0	0	0	who won on lip sync battle last night	g
10457	0	0	0	0	0	where did laura ingalls wilder write her books	g
10458	0	0	0	0	0	who introduce the first term cell in the year 1665	g
10459	0	0	0	0	0	what are the black spots on the sun	g
10460	0	0	0	0	0	what does last 17 positions of vehicle id mean	g
10461	0	0	0	0	0	where is the orange bowl held this year	g
10462	0	0	0	0	0	how many houses are there in coronation street	g
10464	0	0	0	0	0	who plays jo in girlfriends guide to divorce	g
10467	0	0	0	0	0	what land did the us get in the treaty of paris	g
10470	0	0	0	0	0	which u s senators are up for reelection in 2018	g
10471	0	0	0	0	0	why is olduvai gorge a good place to look for fossil hominins	g
10472	0	0	0	0	0	when does rhoda leave the mary tyler moore show	g
10473	0	0	0	0	0	where is the 3rd state of origin played 2017	g
10477	0	0	0	0	0	when does ready player one the movie come out	g
10478	0	0	0	0	0	what is the significance of the battle of cowpens	g
10479	0	0	0	0	0	how many communist party members are there in china	g
10480	0	0	0	0	0	who plays john in meet me in st louis	g
10483	0	0	0	0	0	how long is the chesapeake bay tunnel bridge	g
10484	0	0	0	0	0	when do the x and y chromosomes segregate	g
10485	0	0	0	0	0	who sang i want to know your name	g
10486	0	0	0	0	0	how many episodes in the defenders season 1	g
10487	0	0	0	0	0	how many types of accounting standards in india	g
10489	0	0	0	0	0	lace or lacy paper type of mat that can be used for crafting activities	g
10490	0	0	0	0	0	how many planes does jetblue have in their fleet	g
10492	0	0	0	0	0	who does chuck bass marry in gossip girl	g
10493	0	0	0	0	0	how many episodes in series 3 of game of thrones	g
10494	0	0	0	0	0	who played lisa turtle mom on saved by the bell	g
10495	0	0	0	0	0	who did samuel l jackson play in star wars	g
10496	0	0	0	0	0	actor who voices captain underpants in 2017 film	g
10497	0	0	0	0	0	how many teams in the nhl have not won a stanley cup	g
10499	0	0	0	0	0	where does the sun set in the evening	g
10501	0	0	0	0	0	write the symbol of the element that is in the 5th period and group 11	g
10502	0	0	0	0	0	why does the bill of rights put limits on the federal government	g
10503	0	0	0	0	0	where is the dna found in a bacterial cell	g
10505	0	0	0	0	0	'when does season 13 of america''s got talent'	g
10506	0	0	0	0	0	how old was robin when he met batman	g
10508	0	0	0	0	0	who do you think you are mr. big stuff	g
10510	0	0	0	0	0	what is the book the westing game about	g
10511	0	0	0	0	0	when was the salary cap introduced to the nfl	g
10512	0	0	0	0	0	when is wynonna earp season 2 coming out	g
10513	0	0	0	0	0	who sang the original version of delta dawn	g
10515	0	0	0	0	0	where did the phrase cold shoulder come from	g
10516	0	0	0	0	0	what time do they sell beer in washington state	g
10517	0	0	0	0	0	who is the author of the book titled the sellout	g
10518	0	0	0	0	0	when do the northern and southern lights occur	g
10520	0	0	0	0	0	how is the president of united states elected	g
10521	0	0	0	0	0	who played monique on fresh prince of bel air	g
10522	0	0	0	0	0	how did the advent of the railroads in the 19th century change the stock market	g
10523	0	0	0	0	0	when did figure skating start in the winter olympics	g
10525	0	0	0	0	0	adapter cards are typically connected to what type of bus	g
10527	0	0	0	0	0	'who wrote the lyrics to you''ve got a friend'	g
10528	0	0	0	0	0	where does the columbia river meet the snake river	g
10529	0	0	0	0	0	nutan tiffin box service was started in mumbai	g
10531	0	0	0	0	0	what was the central aspect of the neolithic revolution	g
10533	0	0	0	0	0	'where does baby''s day out take place'	g
10534	0	0	0	0	0	where are cinder cone volcanoes found in the world	g
10536	0	0	0	0	0	the articles of confederation established a national government that was	g
10537	0	0	0	0	0	when did the first tony hawk come out	g
10540	0	0	0	0	0	'when did grey''s anatomy start this season'	g
10541	0	0	0	0	0	who created the model for and is credited with the genesis of blue cross hospital l insurance	g
10542	0	0	0	0	0	what features of the dogeÃ²ÃÃs palace reveal that venice did not fear invasion	g
10543	0	0	0	0	0	how does bcsbi ensure that the prescribed codes are followed by member banks	g
10544	0	0	0	0	0	what are the grand slam titles in tennis	g
10545	0	0	0	0	0	who is the eagles number 2 running back	g
10546	0	0	0	0	0	'who''s the starting quarterback for the los angeles rams'	g
10547	0	0	0	0	0	what was an interesting feature of the site of piraeus	g
10548	0	0	0	0	0	who has won a tony oscar emmy and grammy	g
10549	0	0	0	0	0	who was defeated in the battle of guadalcanal	g
10550	0	0	0	0	0	who plays bernadette in the big bang theory	g
10551	0	0	0	0	0	who represented the united states for the opening ceremonies of the winter olympics	g
10552	0	0	0	0	0	'what genres of music were popular in the 80''s'	g
10553	0	0	0	0	0	the early permian herbivore edaphosaurus and the carnivore dimetrodon are both	g
10554	0	0	0	0	0	where is toronto located on the map of canada	g
10555	0	0	0	0	0	what is the american psychological associationÃ²ÃÃs stance on ultimate issue testimony	g
10556	0	0	0	0	0	who is fiona gallagher dating in real life	g
10557	0	0	0	0	0	the arctic tundra region is in which continents	g
10559	0	0	0	0	0	who is number 2 on the french world cup team	g
10560	0	0	0	0	0	who presented gardeners world from 2008 to 2010	g
10562	0	0	0	0	0	'who''s buried in the great pyramid of giza'	g
10563	0	0	0	0	0	who played mr brady on the brady bunch	g
10565	0	0	0	0	0	who is telling the story in canterville ghost	g
10566	0	0	0	0	0	'what''s the premise of bachelor in paradise'	g
10567	0	0	0	0	0	where does the phosphate supplied to 1 3 bisphosphate come from	g
10568	0	0	0	0	0	who does calvin kill in paid in full	g
10569	0	0	0	0	0	where was return of a man called horse filmed	g
10570	0	0	0	0	0	who won the little leauge world series last year	g
10572	0	0	0	0	0	where did the other member of pentatonix go	g
10573	0	0	0	0	0	is there a constitutional limit on the number of supreme court justices	g
10575	0	0	0	0	0	'who plays chief boden''s wife on chicago fire'	g
10576	0	0	0	0	0	where is seychelles located on the map of africa	g
10577	0	0	0	0	0	what does a supreme court law clerk do	g
10578	0	0	0	0	0	when does zooey deschanel return to new girl	g
10579	0	0	0	0	0	how to install samba on ubuntu	m
10582	0	0	0	0	0	what is the spanish name for isabella	m
10583	0	0	0	0	0	how to write the date month and year	m
10584	0	0	0	0	0	what pathway can glycerol be derived from?	m
10585	0	0	0	0	0	what does the fear demon say to solas	m
10586	0	0	0	0	0	who discovered ancient braces	m
10588	0	0	0	0	0	what causes arthritis easy anwser	m
10591	0	0	0	0	0	what city is fort meade maryland in	m
10592	0	0	0	0	0	what your iq means	m
10593	0	0	0	0	0	how many acute rehab are in seattle	m
10594	0	0	0	0	0	how to make a strawberry cleaner	m
10595	0	0	0	0	0	how many carbs can you eat in one day and lose weight	m
10596	0	0	0	0	0	how to build a motorcycle	m
10597	0	0	0	0	0	what is paramotors?	m
10598	0	0	0	0	0	who is the headless rider in skyrim	m
10599	0	0	0	0	0	swelling of ankles and legs is what	m
10601	0	0	0	0	0	what is pond outflow	m
10602	0	0	0	0	0	what tool measures den	m
10603	0	0	0	0	0	what county is las vegas in?	m
10604	0	0	0	0	0	what team did michael vick play for	m
10605	0	0	0	0	0	how to change control arms on a bmw car	m
10606	0	0	0	0	0	word to describe how someone speaks	m
10607	0	0	0	0	0	what certifications are required for telemetry technician	m
10608	0	0	0	0	0	what is raise the age law	m
10610	0	0	0	0	0	how to clean printheads hp photosmart	m
10611	0	0	0	0	0	was adam rose tag team partners with fandango	m
10612	0	0	0	0	0	what nail polish is dissolved in a stone which substance is the salute in which is the solvent	m
10614	0	0	0	0	0	what food to eat to build abs muscle.	m
10616	0	0	0	0	0	why does april fools day exist	m
10617	0	0	0	0	0	how is a cast fossil formed?	m
10618	0	0	0	0	0	is topo chico water bad for you?	m
10619	0	0	0	0	0	what are the responsibilities /roles of the president?	m
10620	0	0	0	0	0	where do you palpate in a meniscus tear	m
10623	0	0	0	0	0	what is moonshine glaze	m
10625	0	0	0	0	0	what type of steel is identified by a three digit number	m
10627	0	0	0	0	0	how many people in the united states watch cnn news	m
10628	0	0	0	0	0	how does safe exchanges work	m
10629	0	0	0	0	0	how long does naturalization process take?	m
10630	0	0	0	0	0	is universal vacation resorts a scam	m
10631	0	0	0	0	0	why is it called the cn tower	m
10633	0	0	0	0	0	what makes up the calves anatomy	m
10634	0	0	0	0	0	when do they strip membranes during pregnancy	m
10635	0	0	0	0	0	how many teeth sharks get	m
10636	0	0	0	0	0	what is the meaning of browser	m
10637	0	0	0	0	0	what does a neurosurgeon treat	m
10638	0	0	0	0	0	what is the normal size for printer	m
10639	0	0	0	0	0	how to find root on a flash drive	m
10641	0	0	0	0	0	what does unilateral mean	m
10642	0	0	0	0	0	what food group is walnut in?	m
10643	0	0	0	0	0	how do you mix turmeric paste for cysts	m
10644	0	0	0	0	0	should summer sausage be refrigerated	m
10645	0	0	0	0	0	who sings the song hot stuff	m
10646	0	0	0	0	0	what green card fees is an employer required to pay	m
10648	0	0	0	0	0	how do you change a table back to a paragraph in word	m
10649	0	0	0	0	0	are the runways open at msp airport	m
10652	0	0	0	0	0	what is carbatrol medication for	m
10658	0	0	0	0	0	how much does it cost to get your brake pads replaced uk	m
10660	0	0	0	0	0	what vertical integration has marriott hotel done	m
10663	0	0	0	0	0	where is great exuma	m
10668	0	0	0	0	0	what is disney point summary	m
10669	0	0	0	0	0	what size of suture material we will use in rabbit spay	m
10670	0	0	0	0	0	what does the G mean on lense	m
10671	0	0	0	0	0	what is administrative leave mean	m
10672	0	0	0	0	0	which glands lie below the prostate	m
10673	0	0	0	0	0	where is al pacino from	m
10675	0	0	0	0	0	what lockdown means	m
10677	0	0	0	0	0	what does a qa specialist at paycom get paid starting out	m
10678	0	0	0	0	0	reiki what is it	m
10682	0	0	0	0	0	what county is manassas va in?	m
10683	0	0	0	0	0	is the common cold a disease	m
10684	0	0	0	0	0	what is emdr used for	m
10685	0	0	0	0	0	how much weight can be cut from cutting out alcohol	m
10686	0	0	0	0	0	how many calories in a cup of berries	m
10690	0	0	0	0	0	do seizure what does it mean	m
10695	0	0	0	0	0	which power tool cleaning standards a surface profile	m
10696	0	0	0	0	0	what is hp with a computer	m
10699	0	0	0	0	0	how does an annuity work	m
10700	0	0	0	0	0	what is irony and poetic justice?	m
10701	0	0	0	0	0	is zinc good for muscle growth	m
10705	0	0	0	0	0	what does the nile mean in egyptian	m
10706	0	0	0	0	0	what causes flat veins	m
10708	0	0	0	0	0	how to sa close the door in spanish	m
10709	0	0	0	0	0	what is community practice in social work	m
10710	0	0	0	0	0	what does an early childhood consultant	m
10711	0	0	0	0	0	climara is used for what	m
10712	0	0	0	0	0	what temperature does frost form	m
10714	0	0	0	0	0	who originally produced scrimshaw works	m
10716	0	0	0	0	0	who plays starchild in glee	m
10717	0	0	0	0	0	how to change simpro quote number	m
10718	0	0	0	0	0	is an llc a limited partnership	m
10719	0	0	0	0	0	what are the functions of nematocysts	m
10722	0	0	0	0	0	what is the altitude in laramie wyoming	m
10723	0	0	0	0	0	what causes cats eyes to look snotty	m
10725	0	0	0	0	0	what is a cxr lab	m
10726	0	0	0	0	0	what does RAI in case management	m
10727	0	0	0	0	0	what does the last name spratt mean	m
10728	0	0	0	0	0	what is the name of the nagios daemon?	m
10730	0	0	0	0	0	what is clipboard?	m
10731	0	0	0	0	0	how many hours do you have to have in college to be considered a junior	m
10732	0	0	0	0	0	what is prednisolone prescribed for	m
10733	0	0	0	0	0	what is inertia?	m
10734	0	0	0	0	0	what is embodied energy	m
10736	0	0	0	0	0	how long to cook a prime rib in oven	m
10737	0	0	0	0	0	what does the name volga mean	m
10738	0	0	0	0	0	why did the strategic hamlet program fail	m
10739	0	0	0	0	0	what is hdcp?	m
10740	0	0	0	0	0	do biceps hurt with tennis elbow	m
10741	0	0	0	0	0	what does dissertation mean	m
10742	0	0	0	0	0	who is nurse cratchit	m
10743	0	0	0	0	0	what is a old cider press worth	m
10744	0	0	0	0	0	how long for average person to do marathon	m
10745	0	0	0	0	0	what gas do plants and people need	m
10747	0	0	0	0	0	what is a minimum thermometer	m
10748	0	0	0	0	0	who is mang in gems of war	m
10750	0	0	0	0	0	what are channeling skills for demon hunter	m
10751	0	0	0	0	0	what are the animals in the antarctic desert	m
10752	0	0	0	0	0	what kind of physician takes of patients with non essential tremors	m
10753	0	0	0	0	0	who created the consumer financial protection b	m
10754	0	0	0	0	0	what is munising	m
10755	0	0	0	0	0	how many calories in a bowl of chili	m
10757	0	0	0	0	0	what is the rotation of uranus like	m
10764	0	0	0	0	0	what organ could be donated while alive	m
10765	0	0	0	0	0	what elements are contained on a ghs label	m
10766	0	0	0	0	0	how many episodes of the waltons were made	m
10767	0	0	0	0	0	why is the yellow river called yellow river	m
10768	0	0	0	0	0	what are the chances of getting hiv after a single encounter	m
10769	0	0	0	0	0	can arthritis cause pain and swelling in the knee	m
10770	0	0	0	0	0	what is merlin entertainment	m
10773	0	0	0	0	0	how quick does cialis take to work	m
10774	0	0	0	0	0	does the FDA regulate marketing practices for physician groups?	m
10777	0	0	0	0	0	what is the population and the population density in the tokyo yokohama urban area	m
10778	0	0	0	0	0	what is  impotence risk	m
10779	0	0	0	0	0	which baby graced the cover of the first tv guide magazine	m
10780	0	0	0	0	0	why did they used to do blood test for marriage	m
10781	0	0	0	0	0	How many moles of gold atoms do 3.20×1024 gold atoms constitute?	m
10782	0	0	0	0	0	what do you do when you think someone is using your credit	m
10783	0	0	0	0	0	what is business analyst of product development	m
10784	0	0	0	0	0	what does pf mean in fantasy football	m
10785	0	0	0	0	0	what does it mean when it feels like someone is choking you	m
10786	0	0	0	0	0	how must training programs continue to evolve	m
10787	0	0	0	0	0	was the southern baptist church founded to support slavery	m
10788	0	0	0	0	0	what is the population of graham arizona	m
10789	0	0	0	0	0	what is argus community inc	m
10791	0	0	0	0	0	what's a footnote	m
10793	0	0	0	0	0	how many calories in hamburger meat	m
10794	0	0	0	0	0	how do they calculate penalties and interest on taxes	m
10795	0	0	0	0	0	how was the geologic time scale created	m
10796	0	0	0	0	0	which dna gene effects maleness	m
10797	0	0	0	0	0	what is birch oil	m
10798	0	0	0	0	0	what is capri pant	m
10799	0	0	0	0	0	where is the vascular tissue found in plants	m
10800	0	0	0	0	0	why is it called lymphedema	m
10801	0	0	0	0	0	what are autoflowering marijuana seeds	m
10802	0	0	0	0	0	what flowering plant is hardy for shade	m
10805	0	0	0	0	0	what is socl2 purpose	m
10806	0	0	0	0	0	which way to run hardwood floors	m
10807	0	0	0	0	0	what makes entity vie?	m
10809	0	0	0	0	0	what is bermuda grass	m
10810	0	0	0	0	0	what did king hadrian design	m
10811	0	0	0	0	0	what is a broken clavicle	m
10814	0	0	0	0	0	what prion disease causes holes in the brain	m
10815	0	0	0	0	0	how to cook a roast beef without an oven	m
10816	0	0	0	0	0	what msa is sonoma county	m
10817	0	0	0	0	0	where does natural cotton come from	m
10818	0	0	0	0	0	if im a size 12-14 in underwear what size would i be in victoria secret	m
10819	0	0	0	0	0	what drugs are used for heart block	m
10820	0	0	0	0	0	what does the name percy mean	m
10821	0	0	0	0	0	who is the broker in quarry	m
10824	0	0	0	0	0	what blood test detects thyroid cancer	m
10825	0	0	0	0	0	what law firm would cover pro bono	m
10827	0	0	0	0	0	what does the anastomosis of the heart supply blood to	m
10828	0	0	0	0	0	why do some snakes eat themselves	m
10829	0	0	0	0	0	where is kahoka mo	m
10832	0	0	0	0	0	what does the name jacob mean in english	m
10834	0	0	0	0	0	who created pencils	m
10835	0	0	0	0	0	is the name joelle popular	m
10836	0	0	0	0	0	what speech sounds would be affected by an open bite	m
10837	0	0	0	0	0	how fast is the lamborghini horicon performante?	m
10838	0	0	0	0	0	what do comparison between average variable cost and price reveals	m
10840	0	0	0	0	0	what kind of leader was mao zedong	m
10841	0	0	0	0	0	what is burlington	m
10843	0	0	0	0	0	what is the cost for modems	m
10845	0	0	0	0	0	what does bod stand for	m
10846	0	0	0	0	0	how long to steam whole carrot	m
10847	0	0	0	0	0	how many flight miles from clt to gva	m
10848	0	0	0	0	0	what language do they speak in sweden	m
10849	0	0	0	0	0	should you start engine when flushing coolant	m
10850	0	0	0	0	0	what is a yarn shop	m
10851	0	0	0	0	0	when was the office for human research protections created	m
10852	0	0	0	0	0	how old do you have to be to apply at publix	m
10853	0	0	0	0	0	how long ibuprofen kick in	m
10854	0	0	0	0	0	who sings cause there's a girl	m
10855	0	0	0	0	0	what factor can affect your perception of speed	m
10856	0	0	0	0	0	what school is icn?	m
10857	0	0	0	0	0	how long does perk test last in tuscaloosa co.	m
10858	0	0	0	0	0	is owen smith good at basketball	m
10859	0	0	0	0	0	what does et mean on wheels	m
10862	0	0	0	0	0	how laser tag works	m
10863	0	0	0	0	0	why was syndol removed from the market	m
10864	0	0	0	0	0	can my employer pay my autoenrolment contribution	m
10865	0	0	0	0	0	can a business owner get disability	m
10866	0	0	0	0	0	how many hours is part time for aca	m
10868	0	0	0	0	0	what brands of soda does pepsi make	m
10869	0	0	0	0	0	are thresher sharks endangered	m
10870	0	0	0	0	0	in the hound of the baskerville who was following sir charles in london	m
10871	0	0	0	0	0	do gametes have dna on them	m
10872	0	0	0	0	0	what is atropine used for	m
10873	0	0	0	0	0	how long should my kayak paddle be	m
10875	0	0	0	0	0	when is the date tax forms have to be sent to you	m
10876	0	0	0	0	0	what was george w. bush famous for	m
10877	0	0	0	0	0	what are alaska two different biomes	m
10878	0	0	0	0	0	can a dna test differentiate gene of brothers	m
10879	0	0	0	0	0	how much does a bau agent make	m
10880	0	0	0	0	0	when do you mulch your plants	m
10881	0	0	0	0	0	where was ralph waldo emerson born	m
10882	0	0	0	0	0	what was the song low rider?	m
10883	0	0	0	0	0	what is douane	m
10884	0	0	0	0	0	what is patchouli good for	m
10887	0	0	0	0	0	how much is a bmw transmission	m
10889	0	0	0	0	0	what is hci	m
10890	0	0	0	0	0	how many pounds can an eagle carry	m
10891	0	0	0	0	0	which antibiotic requires administration of a loading dose	m
10892	0	0	0	0	0	what age do you start feeding chickens	m
10894	0	0	0	0	0	how do i get into my boyfriend galaxy avant t mobile worth it him knowing	m
10895	0	0	0	0	0	how many acres is nyc	m
10896	0	0	0	0	0	can you use triple antibiotic ointment in dog's ears	m
10897	0	0	0	0	0	how to get a house readt to sell	m
10899	0	0	0	0	0	when a woman cyst bursts in her stomach	m
10900	0	0	0	0	0	how long does closing on a house usually take	m
10902	0	0	0	0	0	why is the power cord connection loose on my iphone	m
10904	0	0	0	0	0	what county is sauquoit ny in	m
10905	0	0	0	0	0	how to create contact in Outlook 2013	m
10907	0	0	0	0	0	what can you do for medications causing constipation	m
10908	0	0	0	0	0	what is unsaturated fat	m
10910	0	0	0	0	0	how many calories in 1/2 cup of turkey bean chili	m
10912	0	0	0	0	0	what type of economy does bolivia have	m
10914	0	0	0	0	0	how to add bank details to medicare	m
10915	0	0	0	0	0	what does the standard ecg involves	m
10917	0	0	0	0	0	how long should brake rotors last	m
10920	0	0	0	0	0	can google notify you if someone searches your mugshot	m
10921	0	0	0	0	0	where is spa castle?	m
10923	0	0	0	0	0	venus how it goes around the earth	m
10924	0	0	0	0	0	how to reset att uverse router to factory settings	m
10925	0	0	0	0	0	how hot does my brinkman electric smoker grill get	m
10926	0	0	0	0	0	what is a normal blood glucose level?	m
10927	0	0	0	0	0	is linen easily combustible	m
10928	0	0	0	0	0	how many calories are burned while lifting weights	m
10929	0	0	0	0	0	what is fnma loan	m
10931	0	0	0	0	0	what county is mandaree nd in	m
10934	0	0	0	0	0	what is the weather in trinidad like at the moment	m
10937	0	0	0	0	0	how long should a good roof last	m
10938	0	0	0	0	0	how's the weather in rome italy	m
