sentence_id	words	labels
287	sports	OBJ
287	which	O
287	is	O
287	the	O
287	better	PRED
287	of	O
287	the	O
287	two	O
288	what	O
288	s	O
288	the	O
288	difference	PRED
288	between	O
288	a	O
288	venture	OBJ
288	capitalist	OBJ
288	and	O
288	an	O
288	entrepreneur	OBJ
289	what	O
289	are	O
289	the	O
289	benefits	PRED
289	of	O
289	using	OBJ
289	a	OBJ
289	dedicated	OBJ
289	rice	OBJ
289	cooker	OBJ
289	rather	O
289	than	O
289	just	O
289	cooking	OBJ
289	rice	OBJ
289	in	OBJ
289	a	OBJ
289	pot	OBJ
290	which	O
290	is	O
290	better	PRED
290	1	OBJ
290	year	OBJ
290	professional	OBJ
290	masters	OBJ
290	at	OBJ
290	excellent	OBJ
290	school	OBJ
290	or	O
290	2	OBJ
290	year	OBJ
290	research	OBJ
290	oriented	OBJ
290	masters	OBJ
290	at	OBJ
290	great	OBJ
290	school	OBJ
291	do	O
291	you	O
291	agree	O
291	that	O
291	a	O
291	liberal	OBJ
291	society	OBJ
291	is	O
291	better	PRED
291	as	O
291	it	O
291	allows	O
291	liberal	O
291	and	O
291	conservative	O
291	lifestyle	O
291	but	O
291	conservatism	OBJ
291	only	O
291	allows	O
291	conservative	O
291	lifestyle	O
292	python	OBJ
292	threading	OBJ
292	vs	O
292	multiprocessing	OBJ
292	should	O
292	i	O
292	learn	ASP
292	one	ASP
292	before	ASP
292	the	ASP
292	other	ASP
293	what	O
293	is	O
293	the	O
293	difference	PRED
293	between	O
293	bn	OBJ
293	and	O
293	bsc	OBJ
293	nursing	OBJ
294	what	O
294	s	O
294	better	PRED
294	the	O
294	color	OBJ
294	blue	OBJ
294	or	O
294	red	OBJ
295	what	O
295	are	O
295	pros	PRED
295	and	PRED
295	cons	PRED
295	of	O
295	wood	OBJ
295	vs	O
295	stone	OBJ
295	mulch	OBJ
296	who	O
296	would	O
296	win	PRED
296	an	O
296	all	ASP
296	out	ASP
296	war	ASP
296	between	O
296	pakistan	OBJ
296	and	O
296	india	OBJ
296	if	O
296	no	ASP
296	other	ASP
296	country	ASP
296	got	ASP
296	involved	ASP
297	how	O
297	messi	OBJ
297	is	O
297	better	PRED
297	than	O
297	ronaldo	OBJ
298	what	O
298	is	O
298	dark	OBJ
298	energy	OBJ
298	vs	O
298	therodynamics	OBJ
299	what	O
299	s	O
299	the	O
299	difference	PRED
299	between	O
299	cooking	OBJ
299	with	OBJ
299	red	OBJ
299	wine	OBJ
299	and	O
299	white	OBJ
299	wine	OBJ
300	what	O
300	are	O
300	the	O
300	pros	PRED
300	and	PRED
300	cons	PRED
300	of	O
300	a	O
300	skateboard	OBJ
300	vs	O
300	a	O
300	bike	OBJ
301	what	O
301	is	O
301	the	O
301	difference	PRED
301	between	O
301	uber	OBJ
301	x	OBJ
301	and	O
301	uber	OBJ
301	xl	OBJ
302	which	O
302	has	O
302	a	O
302	higher	PRED
302	cost	OBJ
302	concrete	OBJ
302	vs	O
302	wood	OBJ
302	floors	OBJ
302	foundations	OBJ
302	nz	O
303	are	O
303	book	OBJ
303	reviews	OBJ
303	on	OBJ
303	goodreads	OBJ
303	worth	O
303	reading	O
303	compared	PRED
303	to	PRED
303	book	O
303	reviews	OBJ
303	on	OBJ
303	amazon	OBJ
304	what	O
304	s	O
304	harder	PRED
304	shuffling	OBJ
304	a	OBJ
304	sorted	OBJ
304	deck	OBJ
304	or	O
304	sorting	OBJ
304	a	OBJ
304	shuffled	OBJ
304	one	OBJ
305	what	O
305	is	O
305	the	O
305	difference	PRED
305	between	O
305	parasitic	OBJ
305	and	O
305	protozoan	OBJ
306	what	O
306	is	O
306	the	O
306	difference	PRED
306	between	O
306	period	OBJ
306	and	O
306	pregnancy	OBJ
306	cramps	OBJ
307	is	O
307	olive	OBJ
307	oil	OBJ
307	the	O
307	same	PRED
307	as	O
307	vegetable	OBJ
307	oil	OBJ
308	how	O
308	is	O
308	unix	OBJ
308	different	PRED
308	from	O
308	windows	OBJ
309	chomsky	OBJ
309	nf	OBJ
309	or	O
309	greibach	OBJ
309	nf	OBJ
309	what	O
309	are	O
309	the	O
309	benefits	PRED
309	for	O
309	lr	ASP
309	parser	ASP
310	what	O
310	s	O
310	the	O
310	difference	PRED
310	between	O
310	a	O
310	18	OBJ
310	55mm	OBJ
310	and	O
310	a	O
310	55	OBJ
310	200mm	OBJ
310	lens	OBJ
310	for	O
310	a	O
310	nikon	O
310	d3300	O
311	what	O
311	was	O
311	the	O
311	significance	O
311	of	O
311	the	O
311	battle	OBJ
311	of	OBJ
311	somme	OBJ
311	and	O
311	how	O
311	did	O
311	this	O
311	battle	O
311	compare	PRED
311	and	PRED
311	contrast	PRED
311	to	O
311	the	O
311	battle	OBJ
311	of	OBJ
311	nanshan	OBJ
312	what	O
312	is	O
312	the	O
312	difference	PRED
312	between	O
312	being	OBJ
312	in	OBJ
312	love	OBJ
312	and	O
312	having	OBJ
312	a	OBJ
312	crush	OBJ
313	what	O
313	is	O
313	the	O
313	difference	PRED
313	between	O
313	drying	OBJ
313	and	O
313	evaporation	OBJ
314	how	O
314	does	O
314	the	O
314	jewish	OBJ
314	calendar	OBJ
314	compared	PRED
314	to	PRED
314	our	OBJ
314	calendar	OBJ
315	what	O
315	is	O
315	difference	PRED
315	between	O
315	package	OBJ
315	and	O
315	repository	OBJ
316	what	O
316	came	ASP
316	first	PRED
316	software	OBJ
316	or	O
316	hardware	OBJ
317	for	O
317	fruit	ASP
317	trees	ASP
317	is	O
317	it	O
317	better	PRED
317	to	O
317	plant	OBJ
317	a	OBJ
317	single	OBJ
317	multigrafted	OBJ
317	tree	OBJ
317	or	O
317	multiple	OBJ
317	trees	OBJ
317	in	OBJ
317	one	OBJ
317	hole	OBJ
318	what	O
318	is	O
318	the	O
318	main	PRED
318	difference	PRED
318	between	O
318	the	O
318	alpine	OBJ
318	tundra	OBJ
318	and	O
318	the	O
318	arctic	OBJ
318	tundra	OBJ
318	quizlet	O
319	is	O
319	micrograms	OBJ
319	smaller	PRED
319	than	O
319	milligrams	OBJ
320	which	O
320	college	O
320	is	O
320	better	PRED
320	daviet	OBJ
320	jalandhar	OBJ
320	or	O
320	uiet	OBJ
320	kurukshetra	OBJ
321	which	O
321	is	O
321	safer	PRED
321	for	O
321	tourists	ASP
321	india	OBJ
321	or	O
321	china	OBJ
322	what	O
322	is	O
322	the	O
322	difference	PRED
322	between	O
322	current	OBJ
322	accounts	OBJ
322	and	O
322	financial	OBJ
322	accounts	OBJ
323	what	O
323	is	O
323	the	O
323	difference	PRED
323	between	O
323	paypal	OBJ
323	apple	OBJ
323	pay	OBJ
323	and	O
323	google	OBJ
323	wallet	OBJ
324	who	O
324	was	O
324	first	PRED
324	doctor	OBJ
324	fate	OBJ
324	or	O
324	doctor	OBJ
324	strange	OBJ
325	who	O
325	will	O
325	win	PRED
325	a	O
325	war	ASP
325	between	O
325	china	OBJ
325	and	O
325	japan	OBJ
326	which	O
326	is	O
326	correct	PRED
326	as	OBJ
326	of	OBJ
326	now	OBJ
326	i	OBJ
326	still	OBJ
326	hadn	OBJ
326	t	OBJ
326	received	OBJ
326	a	OBJ
326	response	OBJ
326	or	O
326	as	OBJ
326	of	OBJ
326	now	OBJ
326	i	OBJ
326	still	OBJ
326	haven	OBJ
326	t	OBJ
326	received	OBJ
326	a	OBJ
326	response	OBJ
327	is	O
327	obamacare	OBJ
327	really	O
327	any	O
327	better	PRED
327	than	O
327	medicare	OBJ
328	what	O
328	is	O
328	the	O
328	difference	PRED
328	in	O
328	a	O
328	country	OBJ
328	s	OBJ
328	expansionist	OBJ
328	and	O
328	imperialist	OBJ
328	tendency	OBJ
329	what	O
329	s	O
329	the	O
329	difference	PRED
329	between	O
329	texas	OBJ
329	holdem	OBJ
329	and	O
329	poker	OBJ
330	what	O
330	are	O
330	the	O
330	differences	PRED
330	between	O
330	multi	OBJ
330	threading	OBJ
330	vs	O
330	interrupt	OBJ
330	handlers	OBJ
331	how	O
331	do	O
331	animals	OBJ
331	that	OBJ
331	live	OBJ
331	in	OBJ
331	ponds	OBJ
331	and	OBJ
331	lakes	OBJ
331	differ	PRED
331	from	O
331	the	O
331	rest	OBJ
332	what	O
332	are	O
332	differences	PRED
332	between	O
332	biodegradable	OBJ
332	and	O
332	nonbiodegradable	OBJ
332	wastes	OBJ
333	which	O
333	are	O
333	the	O
333	major	OBJ
333	highways	OBJ
333	in	OBJ
333	california	OBJ
333	and	O
333	how	O
333	are	O
333	they	O
333	compared	PRED
333	to	PRED
333	the	O
333	major	OBJ
333	highways	OBJ
333	in	OBJ
333	iowa	OBJ
334	what	O
334	is	O
334	the	O
334	major	PRED
334	difference	PRED
334	between	O
334	a	O
334	cd	OBJ
334	and	O
334	a	O
334	dvd	OBJ
335	as	O
335	of	O
335	march	O
335	2014	O
335	which	O
335	is	O
335	the	O
335	better	PRED
335	gaming	O
335	console	O
335	on	O
335	the	O
335	market	O
335	sony	OBJ
335	s	OBJ
335	ps4	OBJ
335	or	O
335	microsoft	OBJ
335	s	OBJ
335	xbox	OBJ
335	one	OBJ
336	are	O
336	human	OBJ
336	beings	OBJ
336	better	PRED
336	than	O
336	animals	OBJ
337	what	O
337	is	O
337	the	O
337	difference	PRED
337	between	O
337	a	O
337	lawyer	OBJ
337	and	O
337	an	O
337	attorney	OBJ
337	in	OBJ
337	south	OBJ
337	africa	OBJ
338	what	O
338	is	O
338	the	O
338	location	O
338	of	O
338	palawan	OBJ
338	and	O
338	how	O
338	does	O
338	this	O
338	island	O
338	compare	PRED
338	to	O
338	aitutaki	OBJ
339	where	O
339	is	O
339	the	O
339	baraka	OBJ
339	river	OBJ
339	located	O
339	and	O
339	how	O
339	does	O
339	it	O
339	compare	PRED
339	to	O
339	the	O
339	volga	OBJ
339	river	OBJ
340	which	O
340	is	O
340	better	PRED
340	self	OBJ
340	drive	OBJ
340	vs	O
340	guided	OBJ
340	safari	OBJ
340	in	OBJ
340	southern	OBJ
340	africa	OBJ
341	which	O
341	is	O
341	correct	PRED
341	ph	OBJ
341	d	OBJ
341	adviser	OBJ
341	or	O
341	ph	OBJ
341	d	OBJ
341	advisor	OBJ
342	what	O
342	s	O
342	the	O
342	difference	PRED
342	between	O
342	de	OBJ
342	jure	OBJ
342	and	O
342	de	OBJ
342	facto	OBJ
343	which	O
343	is	O
343	the	O
343	highest	PRED
343	peak	O
343	of	O
343	india	O
343	k2	OBJ
343	or	O
343	kachenjungha	OBJ
344	how	O
344	smart	ASP
344	was	O
344	steve	OBJ
344	jobs	OBJ
344	compared	PRED
344	to	PRED
344	mark	OBJ
344	zuckerberg	OBJ
345	what	O
345	is	O
345	the	O
345	difference	PRED
345	between	O
345	full	OBJ
345	wave	OBJ
345	rectifier	OBJ
345	and	O
345	bridge	OBJ
345	rectifier	OBJ
346	do	O
346	you	O
346	feel	O
346	that	O
346	the	O
346	life	OBJ
346	in	OBJ
346	your	OBJ
346	country	OBJ
346	has	O
346	changed	O
346	alot	O
346	since	OBJ
346	2000	OBJ
347	will	O
347	donald	OBJ
347	trump	OBJ
347	make	O
347	america	O
347	safer	PRED
347	than	O
347	hillary	OBJ
347	clinton	OBJ
348	what	O
348	is	O
348	the	O
348	difference	PRED
348	between	O
348	vedas	OBJ
348	upanisads	OBJ
348	and	O
348	puranas	OBJ
349	what	O
349	is	O
349	the	O
349	difference	PRED
349	between	O
349	a	O
349	bernese	OBJ
349	mountain	OBJ
349	dog	OBJ
349	and	O
349	a	O
349	swiss	OBJ
349	mountain	OBJ
349	dog	OBJ
350	what	O
350	s	O
350	the	O
350	difference	PRED
350	between	O
350	a	O
350	merchant	OBJ
350	account	OBJ
350	and	O
350	stripe	OBJ
351	what	O
351	is	O
351	the	O
351	difference	PRED
351	between	O
351	canapes	OBJ
351	and	O
351	hors	OBJ
351	d	OBJ
351	oeuvres	OBJ
352	what	O
352	are	O
352	the	O
352	similarities	PRED
352	between	O
352	american	OBJ
352	english	OBJ
352	and	O
352	british	OBJ
352	english	OBJ
353	who	O
353	has	O
353	won	O
353	the	O
353	most	PRED
353	games	ASP
353	between	O
353	real	OBJ
353	madrid	OBJ
353	and	O
353	barcelona	OBJ
354	what	O
354	is	O
354	the	O
354	difference	PRED
354	between	O
354	a	O
354	democracy	OBJ
354	and	O
354	a	O
354	non	OBJ
354	democracy	OBJ
355	what	O
355	is	O
355	a	O
355	chromebook	OBJ
355	vs	O
355	laptop	OBJ
356	what	O
356	would	O
356	be	O
356	the	O
356	most	PRED
356	obvious	O
356	difference	O
356	between	O
356	the	O
356	human	OBJ
356	brain	OBJ
356	and	O
356	the	O
356	brain	OBJ
356	of	OBJ
356	a	OBJ
356	fish	OBJ
357	what	O
357	is	O
357	the	O
357	difference	PRED
357	between	O
357	c5	OBJ
357	and	O
357	c6	OBJ
357	christmas	OBJ
357	lights	OBJ
358	what	O
358	are	O
358	the	O
358	differences	PRED
358	between	O
358	rails	OBJ
358	2	OBJ
358	x	OBJ
358	and	OBJ
358	conventions	OBJ
358	vs	O
358	enterprise	OBJ
358	architecture	OBJ
359	what	O
359	is	O
359	better	PRED
359	windows	OBJ
359	or	O
359	linuix	OBJ
359	also	O
359	ease	ASP
359	of	ASP
359	use	ASP
360	are	O
360	dogs	OBJ
360	better	PRED
360	than	O
360	humans	OBJ
361	i	OBJ
361	am	O
361	14	O
361	and	O
361	compared	PRED
361	to	PRED
361	some	OBJ
361	of	OBJ
361	my	OBJ
361	peers	OBJ
361	at	OBJ
361	school	OBJ
361	my	O
361	life	O
361	seems	O
361	very	O
361	uninteresting	O
361	what	O
361	can	O
361	i	O
361	start	O
361	doing	O
361	now	O
361	to	O
361	stop	O
361	this	O
362	do	O
362	ac	OBJ
362	milan	OBJ
362	and	O
362	inter	OBJ
362	milan	OBJ
362	share	O
362	the	O
362	same	PRED
362	stadium	ASP
363	what	O
363	would	O
363	be	O
363	the	O
363	difference	PRED
363	between	O
363	frying	OBJ
363	vs	O
363	baking	OBJ
363	meatballs	OBJ
364	is	O
364	atlantic	OBJ
364	time	OBJ
364	the	O
364	same	PRED
364	as	O
364	eastern	OBJ
364	time	OBJ
365	what	O
365	is	O
365	the	O
365	difference	PRED
365	between	O
365	leafhopper	OBJ
365	and	O
365	grasshopper	OBJ
366	what	O
366	s	O
366	the	O
366	difference	PRED
366	between	O
366	infj	OBJ
366	and	O
366	infp	OBJ
367	what	O
367	is	O
367	the	O
367	difference	PRED
367	between	O
367	grade	OBJ
367	i	OBJ
367	and	O
367	grade	OBJ
367	ii	OBJ
367	listed	OBJ
367	buildings	OBJ
368	what	O
368	are	O
368	the	O
368	differences	PRED
368	between	O
368	microsoft	OBJ
368	sde	OBJ
368	interview	OBJ
368	vs	O
368	microsoft	OBJ
368	sdet	OBJ
368	interview	OBJ
368	and	O
368	resources	O
368	to	O
368	study	O
369	when	O
369	i	O
369	have	O
369	the	O
369	choice	O
369	should	O
369	i	O
369	choose	O
369	traveling	OBJ
369	on	OBJ
369	an	OBJ
369	airbus	OBJ
369	340	OBJ
369	330	OBJ
369	or	O
369	a	O
369	boeing	OBJ
369	777	OBJ
370	was	O
370	google	OBJ
370	the	O
370	first	PRED
370	search	OBJ
370	engine	OBJ
370	to	O
370	use	O
370	inbound	O
370	links	O
370	in	O
370	its	O
370	algorithm	O
370	ie	O
370	pagerank	O
371	what	O
371	is	O
371	the	O
371	sahara	OBJ
371	and	O
371	how	O
371	do	O
371	the	O
371	average	ASP
371	temperatures	ASP
371	there	O
371	compare	PRED
371	to	O
371	the	O
371	ones	O
371	in	O
371	the	O
371	mojave	OBJ
371	desert	OBJ
372	should	O
372	i	O
372	work	OBJ
372	after	OBJ
372	my	OBJ
372	bachelors	OBJ
372	degree	OBJ
372	or	O
372	go	OBJ
372	for	OBJ
372	master	OBJ
373	which	O
373	one	O
373	is	O
373	better	PRED
373	for	O
373	a	O
373	better	O
373	career	ASP
373	growth	ASP
373	oracle	OBJ
373	dba	OBJ
373	or	O
373	sql	OBJ
373	dba	OBJ
374	what	O
374	were	O
374	the	O
374	major	OBJ
374	contributions	OBJ
374	of	OBJ
374	the	OBJ
374	political	OBJ
374	leaders	OBJ
374	during	OBJ
374	ww1	OBJ
374	and	O
374	how	O
374	are	O
374	the	O
374	compared	PRED
374	to	PRED
374	the	O
374	ones	OBJ
374	during	OBJ
374	the	OBJ
374	paraguay	OBJ
374	war	OBJ
375	what	O
375	is	O
375	the	O
375	corporate	OBJ
375	culture	OBJ
375	like	O
375	at	OBJ
375	catalyst	OBJ
375	pharmaceuticals	OBJ
375	how	O
375	is	O
375	the	O
375	culture	O
375	different	PRED
375	than	O
375	other	OBJ
375	companies	OBJ
376	what	O
376	is	O
376	the	O
376	difference	PRED
376	between	O
376	wechat	OBJ
376	and	O
376	whatsapp	OBJ
377	why	O
377	is	O
377	hillary	OBJ
377	clinton	OBJ
377	a	O
377	better	PRED
377	choice	ASP
377	than	O
377	donald	OBJ
377	trump	OBJ
378	how	O
378	can	O
378	the	O
378	drive	O
378	from	O
378	edmonton	OBJ
378	to	OBJ
378	auckland	OBJ
378	be	O
378	described	O
378	and	O
378	how	O
378	does	O
378	the	O
378	history	ASP
378	of	O
378	these	O
378	cities	O
378	compare	PRED
378	and	PRED
378	contrast	PRED
378	to	O
378	the	O
378	history	O
378	of	O
378	vancouver	OBJ
379	when	O
379	writing	ASP
379	a	ASP
379	peer	ASP
379	review	ASP
379	is	O
379	it	O
379	better	PRED
379	protocol	ASP
379	to	O
379	quote	OBJ
379	parts	OBJ
379	of	OBJ
379	the	OBJ
379	orginal	OBJ
379	work	OBJ
379	or	O
379	paraphrase	OBJ
380	what	O
380	is	O
380	the	O
380	difference	PRED
380	between	O
380	wpf	OBJ
380	vs	O
380	winforms	OBJ
380	a	O
380	delphi	ASP
380	programmer	ASP
380	s	ASP
380	perspective	ASP
381	why	O
381	are	O
381	cut	ASP
381	roses	ASP
381	doing	ASP
381	so	O
381	much	O
381	better	PRED
381	in	O
381	a	O
381	ceramic	OBJ
381	vase	OBJ
381	than	O
381	a	O
381	crystal	OBJ
381	vase	OBJ
382	how	O
382	does	O
382	a	O
382	ui	OBJ
382	ux	OBJ
382	designer	OBJ
382	differ	PRED
382	from	O
382	a	O
382	ux	O
382	designer	O
383	how	O
383	cold	O
383	can	O
383	the	O
383	gobi	OBJ
383	desert	OBJ
383	get	O
383	and	O
383	how	O
383	do	O
383	its	O
383	average	ASP
383	temperatures	ASP
383	compare	PRED
383	to	O
383	the	O
383	ones	O
383	in	O
383	the	O
383	atacama	OBJ
383	desert	OBJ
384	which	O
384	is	O
384	better	PRED
384	car	OBJ
384	rental	OBJ
384	in	OBJ
384	sydney	OBJ
384	airport	OBJ
384	or	O
384	town	OBJ
385	what	O
385	should	O
385	i	O
385	choose	O
385	family	OBJ
385	or	O
385	love	OBJ
385	of	OBJ
385	my	OBJ
385	life	OBJ
386	which	O
386	is	O
386	better	PRED
386	platform	OBJ
386	independency	OBJ
386	vs	O
386	architecture	OBJ
386	neutrality	OBJ
387	is	O
387	the	O
387	ps4	OBJ
387	or	O
387	the	O
387	xbox	OBJ
387	one	OBJ
387	better	PRED
388	george	OBJ
388	rr	OBJ
388	martin	OBJ
388	vs	O
388	jk	OBJ
388	rowling	OBJ
388	who	O
388	is	O
388	the	O
388	better	PRED
388	story	ASP
388	writer	ASP
389	how	O
389	are	O
389	red	OBJ
389	giants	OBJ
389	different	PRED
389	from	O
389	main	OBJ
389	sequence	OBJ
389	stars	OBJ
390	what	O
390	is	O
390	the	O
390	difference	PRED
390	between	O
390	the	O
390	imf	OBJ
390	and	O
390	the	O
390	world	OBJ
390	bank	OBJ
391	what	O
391	is	O
391	the	O
391	difference	PRED
391	between	O
391	subjective	OBJ
391	and	O
391	objective	OBJ
391	probabilities	OBJ
392	what	O
392	is	O
392	the	O
392	difference	PRED
392	between	O
392	domain	OBJ
392	and	O
392	range	OBJ
392	describe	O
392	a	O
392	real	O
392	life	O
392	situation	O
392	that	O
392	could	O
392	be	O
392	modeled	O
392	by	O
392	a	O
392	function	O
393	what	O
393	is	O
393	the	O
393	difference	PRED
393	python	OBJ
393	productivity	OBJ
393	vs	O
393	java	OBJ
393	productivity	OBJ
394	what	O
394	is	O
394	the	O
394	difference	PRED
394	between	O
394	devil	OBJ
394	s	OBJ
394	food	OBJ
394	and	O
394	chocolate	OBJ
394	cake	OBJ
395	choosing	O
395	dual	OBJ
395	or	O
395	quad	OBJ
395	core	OBJ
395	which	O
395	is	O
395	better	PRED
396	how	O
396	is	O
396	a	O
396	communist	OBJ
396	country	OBJ
396	better	PRED
396	than	O
396	a	O
396	democratic	OBJ
396	country	OBJ
397	should	O
397	i	O
397	buy	O
397	a	O
397	dslr	OBJ
397	camera	OBJ
397	or	O
397	a	O
397	laptop	OBJ
398	which	O
398	is	O
398	better	PRED
398	easy	OBJ
398	going	OBJ
398	advisor	OBJ
398	versus	O
398	expert	OBJ
398	advisor	OBJ
398	and	OBJ
398	research	OBJ
398	experience	OBJ
399	is	O
399	turkey	OBJ
399	better	PRED
399	than	O
399	saudi	OBJ
399	arabia	OBJ
400	what	O
400	are	O
400	pros	PRED
400	and	PRED
400	cons	PRED
400	of	O
400	64bit	OBJ
400	vs	O
400	32bit	OBJ
400	windows	OBJ
401	will	O
401	donald	OBJ
401	trump	OBJ
401	or	O
401	hillary	OBJ
401	clinton	OBJ
401	win	PRED
401	the	O
401	2016	O
401	us	O
401	presidential	O
401	election	O
402	which	O
402	is	O
402	better	PRED
402	windows	OBJ
402	2000	OBJ
402	server	OBJ
402	or	O
402	advanced	OBJ
402	server	OBJ
403	what	O
403	is	O
403	bigger	PRED
403	bits	OBJ
403	or	O
403	giga	OBJ
404	why	O
404	do	O
404	people	O
404	use	O
404	credit	OBJ
404	card	OBJ
404	instead	PRED
404	of	PRED
404	debit	OBJ
404	cards	OBJ
405	what	O
405	are	O
405	differences	PRED
405	between	O
405	disc	OBJ
405	brake	OBJ
405	and	O
405	drum	OBJ
405	brake	OBJ
406	should	O
406	i	O
406	go	O
406	to	O
406	columbia	OBJ
406	upenn	OBJ
406	or	O
406	dartmouth	OBJ
407	which	O
407	is	O
407	older	PRED
407	jeopardy	OBJ
407	or	O
407	wheel	OBJ
407	of	OBJ
407	fortune	OBJ
408	which	O
408	torch	OBJ
408	to	O
408	buy	O
408	for	O
408	finishing	ASP
408	sous	ASP
408	vide	ASP
408	meat	ASP
408	butane	OBJ
408	or	O
408	propane	OBJ
409	which	O
409	is	O
409	better	PRED
409	design	ASP
409	determining	ASP
409	if	O
409	a	O
409	function	OBJ
409	should	OBJ
409	execute	OBJ
409	from	OBJ
409	outside	OBJ
409	of	OBJ
409	it	OBJ
409	or	O
409	inside	OBJ
409	of	OBJ
409	it	OBJ
410	what	O
410	is	O
410	the	O
410	difference	PRED
410	between	O
410	a	O
410	goal	OBJ
410	and	O
410	an	O
410	objective	OBJ
411	who	O
411	has	O
411	the	O
411	most	PRED
411	wins	ASP
411	between	O
411	ohio	OBJ
411	state	OBJ
411	and	O
411	michigan	OBJ
412	what	O
412	are	O
412	the	O
412	difference	PRED
412	between	O
412	resin	OBJ
412	cast	OBJ
412	and	O
412	normal	OBJ
412	transformer	OBJ
413	who	O
413	has	O
413	played	ASP
413	more	PRED
413	games	ASP
413	ronaldo	OBJ
413	or	O
413	messi	OBJ
414	what	O
414	are	O
414	the	O
414	strongest	PRED
414	majors	OBJ
414	in	O
414	terms	O
414	of	O
414	job	ASP
414	prospects	ASP
414	and	O
414	what	O
414	are	O
414	the	O
414	weakest	PRED
414	majors	OBJ
414	at	OBJ
414	lee	OBJ
414	university	OBJ
415	in	O
415	which	O
415	way	O
415	sole	OBJ
415	proprietorship	OBJ
415	is	O
415	related	PRED
415	to	PRED
415	partnership	OBJ
416	what	O
416	is	O
416	the	O
416	main	O
416	rule	ASP
416	difference	PRED
416	between	O
416	paralympic	OBJ
416	luge	OBJ
416	versus	O
416	olympic	OBJ
416	luge	OBJ
417	what	O
417	suitcase	OBJ
417	should	O
417	i	O
417	choose	O
417	hard	OBJ
417	or	O
417	soft	OBJ
418	is	O
418	waxing	OBJ
418	moon	OBJ
418	the	O
418	same	PRED
418	as	O
418	dark	OBJ
418	of	OBJ
418	the	OBJ
418	moon	OBJ
419	which	O
419	is	O
419	better	PRED
419	intermediate	OBJ
419	vs	O
419	beginner	OBJ
419	definition	OBJ
420	can	O
420	we	O
420	say	O
420	dfa	OBJ
420	is	O
420	more	PRED
420	efficient	ASP
420	than	O
420	nfa	OBJ
421	compare	PRED
421	and	PRED
421	contrast	PRED
421	valence	OBJ
421	issues	OBJ
421	and	O
421	position	OBJ
421	issues	OBJ
421	which	O
421	is	O
421	better	PRED
422	when	O
422	is	O
422	c	OBJ
422	a	O
422	better	PRED
422	choice	ASP
422	than	O
422	c++	OBJ
423	what	O
423	s	O
423	the	O
423	difference	PRED
423	between	O
423	shazam	OBJ
423	and	O
423	black	OBJ
423	adam	OBJ
424	which	O
424	is	O
424	a	O
424	better	PRED
424	way	O
424	of	O
424	obtaining	ASP
424	scales	ASP
424	gaussian	OBJ
424	blur	OBJ
424	or	O
424	down	OBJ
424	sampling	OBJ
425	which	O
425	is	O
425	better	PRED
425	snapdragon	OBJ
425	625	OBJ
425	or	O
425	snapdragon	OBJ
425	650	OBJ
426	who	O
426	will	O
426	win	PRED
426	the	O
426	2015	O
426	ipl	OBJ
426	rcb	OBJ
426	csk	OBJ
426	or	O
426	mi	OBJ
427	what	O
427	is	O
427	the	O
427	process	ASP
427	to	ASP
427	determine	ASP
427	the	ASP
427	density	ASP
427	of	O
427	aluminum	OBJ
427	and	O
427	how	O
427	does	O
427	gold	OBJ
427	compare	PRED
428	what	O
428	is	O
428	it	O
428	like	O
428	to	O
428	be	O
428	a	O
428	summer	OBJ
428	student	OBJ
428	at	O
428	thomas	O
428	edison	O
428	state	O
428	college	O
428	how	O
428	is	O
428	it	O
428	different	PRED
428	from	O
428	the	O
428	normal	OBJ
428	school	OBJ
428	year	OBJ
429	lua	OBJ
429	and	O
429	c	OBJ
429	which	O
429	one	O
429	is	O
429	the	O
429	best	PRED
429	programming	O
429	language	O
429	for	O
429	embedded	ASP
429	systems	ASP
430	which	O
430	is	O
430	better	PRED
430	collegiate	OBJ
430	or	O
430	professional	OBJ
431	what	O
431	is	O
431	the	O
431	difference	PRED
431	between	O
431	fruits	OBJ
431	and	O
431	vegetables	OBJ
432	is	O
432	slow	OBJ
432	release	OBJ
432	the	O
432	same	PRED
432	as	O
432	extended	OBJ
432	release	OBJ
433	which	O
433	should	O
433	i	O
433	learn	O
433	first	O
433	javascript	OBJ
433	or	O
433	html	OBJ
433	css	OBJ
434	how	O
434	do	O
434	carbs	ASP
434	and	ASP
434	protein	ASP
434	need	ASP
434	differ	PRED
434	from	O
434	strength	OBJ
434	power	OBJ
434	athletes	OBJ
434	from	O
434	others	O
435	are	O
435	women	ASP
435	more	PRED
435	physically	ASP
435	attracted	ASP
435	to	O
435	skinny	OBJ
435	guys	OBJ
435	or	O
435	to	O
435	well	OBJ
435	built	OBJ
435	guys	OBJ
436	how	O
436	does	O
436	a	O
436	a	O
436	pluralistic	OBJ
436	society	OBJ
436	compare	PRED
436	and	PRED
436	contrast	PRED
436	to	O
436	a	O
436	regular	OBJ
436	society	OBJ
437	what	O
437	the	O
437	difference	PRED
437	between	O
437	european	OBJ
437	cup	OBJ
437	and	O
437	champions	OBJ
437	league	OBJ
438	should	O
438	i	O
438	major	O
438	in	OBJ
438	philosophy	OBJ
438	or	O
438	psychology	OBJ
438	assuming	O
438	i	O
438	can	O
438	t	O
438	major	O
438	in	O
438	both	O
439	do	O
439	you	O
439	think	O
439	humans	ASP
439	are	O
439	better	PRED
439	adapted	ASP
439	to	O
